+------------+---------+---------+---------+---------+-------------+------------+----------+-------------+-------------+-------------+-------------+-----------------+-------------+-----------------+
| _Index_    |    Open |    High |     Low |   Close |      Volume |   Tomorrow |   Target |   VIX_Close |   SPY_Close |   VOO_Close |   IVV_Close |   Futures_Close |   Inflation |   Interest_Rate |
| 2024-11-07 | 5947.21 | 5983.84 | 5947.21 | 5973.1  | 4.92574e+09 |    5995.54 |        1 |       15.2  |    591.832  |    543.897  |    594.568  |         6003.75 |     2.33062 |     1.93161     |
| 2024-11-06 | 5864.89 | 5936.14 | 5864.89 | 5929.04 | 6.32953e+09 |    5973.1  |        1 |       16.27 |    587.291  |    539.695  |    589.968  |         5958.25 |     2.33101 |     1.93831     |
| 2024-11-05 | 5722.43 | 5783.44 | 5722.1  | 5782.76 | 3.76831e+09 |    5929.04 |        1 |       20.49 |    573.042  |    526.583  |    575.673  |         5812.25 |     2.33139 |     1.94501     |
| 2024-11-04 | 5725.15 | 5741.43 | 5696.51 | 5712.69 | 3.60206e+09 |    5782.76 |        1 |       21.98 |    566.195  |    520.325  |    568.798  |         5743.25 |     2.33178 |     1.95171     |
| 2024-11-01 | 5723.22 | 5772.52 | 5723.22 | 5728.8  | 3.79645e+09 |    5712.69 |        0 |       21.88 |    567.418  |    521.457  |    569.941  |         5758.25 |     2.33216 |     1.95842     |
| 2024-10-31 | 5775.34 | 5775.34 | 5702.86 | 5705.45 | 4.42566e+09 |    5728.8  |        1 |       23.16 |    565.033  |    519.202  |    567.477  |         5738.5  |     2.32278 |     1.93762     |
| 2024-10-30 | 5832.65 | 5850.94 | 5811.28 | 5813.67 | 3.85112e+09 |    5705.45 |        0 |       20.35 |    576.331  |    529.623  |    578.832  |         5852    |     2.31339 |     1.91683     |
| 2024-10-29 | 5819.68 | 5847.19 | 5802.17 | 5832.92 | 3.8791e+09  |    5813.67 |        0 |       19.34 |    578.08   |    531.222  |    580.7    |         5871    |     2.30401 |     1.89603     |
| 2024-10-28 | 5833.93 | 5842.92 | 5823.08 | 5823.52 | 3.69128e+09 |    5832.92 |        1 |       19.8  |    577.146  |    530.378  |    579.805  |         5861.5  |     2.29462 |     1.87524     |
| 2024-10-25 | 5826.75 | 5862.82 | 5799.98 | 5808.12 | 3.50128e+09 |    5823.52 |        1 |       20.33 |    575.367  |    528.729  |    578.067  |         5846    |     2.28523 |     1.85445     |
| 2024-10-24 | 5817.8  | 5817.8  | 5784.92 | 5809.86 | 3.54303e+09 |    5808.12 |        0 |       19.08 |    575.566  |    528.937  |    578.196  |         5849    |     2.27585 |     1.83365     |
| 2024-10-23 | 5834.5  | 5834.85 | 5762.41 | 5797.42 | 3.53265e+09 |    5809.86 |        1 |       19.24 |    574.324  |    527.745  |    576.964  |         5837.75 |     2.26646 |     1.81286     |
| 2024-10-22 | 5832.7  | 5863.04 | 5821.17 | 5851.2  | 3.34208e+09 |    5797.42 |        0 |       18.2  |    579.62   |    532.603  |    582.269  |         5892.5  |     2.25708 |     1.79206     |
| 2024-10-21 | 5857.82 | 5866.92 | 5824.79 | 5853.98 | 3.40701e+09 |    5851.2  |        0 |       18.37 |    579.928  |    532.97   |    582.726  |         5896.25 |     2.24769 |     1.77127     |
| 2024-10-18 | 5859.43 | 5872.17 | 5846.11 | 5864.67 | 3.37449e+09 |    5853.98 |        0 |       18.03 |    580.882  |    533.795  |    583.59   |         5906    |     2.23831 |     1.75047     |
| 2024-10-17 | 5875.62 | 5878.46 | 5840.25 | 5841.47 | 3.48001e+09 |    5864.67 |        1 |       19.11 |    578.656  |    531.749  |    581.395  |         5887    |     2.22892 |     1.72968     |
| 2024-10-16 | 5816.58 | 5846.52 | 5808.34 | 5842.47 | 3.46723e+09 |    5841.47 |        0 |       19.58 |    578.606  |    531.669  |    581.226  |         5887    |     2.21953 |     1.70889     |
| 2024-10-15 | 5866.74 | 5870.36 | 5804.48 | 5815.26 | 3.88212e+09 |    5842.47 |        1 |       20.64 |    576.102  |    529.444  |    578.653  |         5862.75 |     2.21015 |     1.68809     |
| 2024-10-14 | 5829.81 | 5871.41 | 5829.57 | 5859.85 | 3.00525e+09 |    5815.26 |        0 |       19.7  |    580.613  |    533.507  |    583.282  |         5908.25 |     2.20076 |     1.6673      |
| 2024-10-11 | 5775.09 | 5822.13 | 5775.09 | 5815.03 | 3.20872e+09 |    5859.85 |        1 |       20.46 |    575.903  |    529.176  |    578.514  |         5859.75 |     2.19138 |     1.6465      |
| 2024-10-10 | 5778.36 | 5795.03 | 5764.76 | 5780.05 | 3.20879e+09 |    5815.03 |        1 |       20.93 |    572.475  |    526.047  |    575.017  |         5829    |     2.18199 |     1.62571     |
| 2024-10-09 | 5751.8  | 5796.8  | 5745.02 | 5792.04 | 3.65034e+09 |    5780.05 |        0 |       20.86 |    573.479  |    526.931  |    576.03   |         5841.25 |     2.17261 |     1.60491     |
| 2024-10-08 | 5719.14 | 5757.6  | 5714.56 | 5751.13 | 3.3934e+09  |    5792.04 |        1 |       21.42 |    569.534  |    523.355  |    572.146  |         5800.5  |     2.16322 |     1.58412     |
| 2024-10-07 | 5737.8  | 5739.34 | 5686.85 | 5695.94 | 3.63779e+09 |    5751.13 |        1 |       22.64 |    564.198  |    518.447  |    566.772  |         5744.75 |     2.15383 |     1.56333     |
| 2024-10-04 | 5737.48 | 5753.21 | 5702.83 | 5751.07 | 3.4794e+09  |    5695.94 |        0 |       19.21 |    569.345  |    523.156  |    571.898  |         5800    |     2.14445 |     1.54253     |
| 2024-10-03 | 5698.19 | 5718.78 | 5677.37 | 5699.94 | 3.59745e+09 |    5751.07 |        1 |       20.49 |    564.218  |    518.378  |    566.752  |         5749.5  |     2.13506 |     1.52174     |
| 2024-10-02 | 5698.14 | 5719.63 | 5674    | 5709.54 | 3.82905e+09 |    5699.94 |        0 |       18.9  |    565.251  |    519.361  |    567.835  |         5760.25 |     2.12568 |     1.50094     |
| 2024-10-01 | 5757.73 | 5757.73 | 5681.28 | 5708.75 | 4.02518e+09 |    5709.54 |        1 |       19.26 |    565.013  |    519.272  |    567.606  |         5759.75 |     2.11629 |     1.48015     |
| 2024-09-30 | 5726.52 | 5765.14 | 5703.53 | 5762.48 | 4.42573e+09 |    5708.75 |        0 |       16.73 |    570.12   |    524.169  |    573.02   |         5814.25 |     2.11668 |     1.48498     |
| 2024-09-27 | 5755.36 | 5763.78 | 5727.34 | 5738.17 | 3.89853e+09 |    5762.48 |        1 |       16.96 |    567.845  |    521.894  |    570.289  |         5791.25 |     2.11707 |     1.48981     |
| 2024-09-26 | 5762.22 | 5767.37 | 5721.01 | 5745.37 | 4.39118e+09 |    5738.17 |        0 |       15.37 |    568.67   |    522.571  |    571.322  |         5804.5  |     2.11746 |     1.49464     |
| 2024-09-25 | 5733.65 | 5741.03 | 5712.06 | 5722.26 | 3.62491e+09 |    5745.37 |        1 |       15.41 |    566.424  |    520.501  |    568.888  |         5779    |     2.11786 |     1.49947     |
| 2024-09-24 | 5727.66 | 5735.32 | 5698.99 | 5732.93 | 3.87271e+09 |    5722.26 |        0 |       15.39 |    567.676  |    521.561  |    570.234  |         5792    |     2.11825 |     1.5043      |
| 2024-09-23 | 5711.9  | 5725.36 | 5704.22 | 5718.57 | 3.52955e+09 |    5732.93 |        1 |       15.89 |    566.056  |    520.065  |    568.581  |         5776.75 |     2.11864 |     1.50913     |
| 2024-09-20 | 5709.64 | 5715.14 | 5674.49 | 5702.55 | 7.86726e+09 |    5718.57 |        1 |       16.15 |    564.645  |    518.788  |    567.008  |         5699.99 |     2.11903 |     1.51396     |
| 2024-09-19 | 5702.63 | 5733.57 | 5686.42 | 5713.64 | 4.02453e+09 |    5702.55 |        0 |       16.33 |    565.623  |    519.808  |    568.195  |         5717.75 |     2.11942 |     1.51879     |
| 2024-09-18 | 5641.68 | 5689.75 | 5615.08 | 5618.26 | 3.69139e+09 |    5713.64 |        1 |       18.23 |    556.133  |    510.895  |    558.616  |         5620.75 |     2.11981 |     1.52362     |
| 2024-09-17 | 5655.51 | 5670.81 | 5614.05 | 5634.58 | 3.4436e+09  |    5618.26 |        0 |       17.61 |    557.787  |    512.559  |    560.289  |         5639    |     2.1202  |     1.52845     |
| 2024-09-16 | 5615.21 | 5636.05 | 5604.53 | 5633.09 | 3.43707e+09 |    5634.58 |        1 |       17.14 |    557.559  |    512.321  |    560.081  |         5638    |     2.12059 |     1.53328     |
| 2024-09-13 | 5603.34 | 5636.27 | 5601.65 | 5626.02 | 3.50079e+09 |    5633.09 |        1 |       16.56 |    556.737  |    511.549  |    559.151  |         5629.75 |     2.12099 |     1.53811     |
| 2024-09-12 | 5557.48 | 5600.71 | 5535.5  | 5595.76 | 3.65507e+09 |    5626.02 |        1 |       17.07 |    553.845  |    508.846  |    556.301  |         5602.25 |     2.12138 |     1.54294     |
| 2024-09-11 | 5496.42 | 5560.41 | 5406.96 | 5554.13 | 3.83945e+09 |    5595.76 |        1 |       17.69 |    549.218  |    504.508  |    551.63   |         5561.25 |     2.12177 |     1.54777     |
| 2024-09-10 | 5490.51 | 5497.91 | 5441.72 | 5495.52 | 3.84818e+09 |    5554.13 |        1 |       19.08 |    543.641  |    499.398  |    545.742  |         5504    |     2.12216 |     1.5526      |
| 2024-09-09 | 5442.07 | 5484.2  | 5434.49 | 5471.05 | 3.82594e+09 |    5495.52 |        1 |       19.45 |    541.284  |    497.348  |    543.733  |         5479.5  |     2.12255 |     1.55743     |
| 2024-09-06 | 5507.33 | 5522.47 | 5402.62 | 5408.42 | 3.8228e+09  |    5471.05 |        1 |       22.38 |    535.29   |    491.813  |    537.697  |         5419.5  |     2.12294 |     1.56226     |
| 2024-09-05 | 5520.08 | 5546.3  | 5480.54 | 5503.41 | 3.52165e+09 |    5408.42 |        0 |       19.9  |    544.454  |    500.141  |    546.791  |         5512.25 |     2.12333 |     1.56709     |
| 2024-09-04 | 5506.68 | 5552.99 | 5503.66 | 5520.07 | 3.47814e+09 |    5503.41 |        0 |       21.32 |    545.781  |    501.379  |    548.315  |         5530    |     2.12372 |     1.57192     |
| 2024-09-03 | 5623.89 | 5623.89 | 5504.33 | 5528.93 | 3.86635e+09 |    5520.07 |        0 |       20.72 |    546.9    |    502.627  |    549.463  |         5541.75 |     2.12412 |     1.57675     |
| 2024-08-30 | 5612.74 | 5651.37 | 5581.79 | 5648.4  | 4.18585e+09 |    5528.93 |        0 |       15    |    558.392  |    513.005  |    560.833  |         5661    |     2.1263  |     1.58534     |
| 2024-08-29 | 5607.3  | 5646.95 | 5583.71 | 5591.96 | 3.06564e+09 |    5648.4  |        1 |       15.65 |    553.112  |    508.222  |    555.588  |         5610    |     2.1281  |     1.58909     |
| 2024-08-28 | 5624.51 | 5627.03 | 5560.95 | 5592.18 | 3.05345e+09 |    5591.96 |        0 |       17.11 |    553.062  |    508.142  |    555.499  |         5610.25 |     2.1299  |     1.59285     |
| 2024-08-27 | 5602.89 | 5631.18 | 5593.48 | 5625.8  | 2.79899e+09 |    5592.18 |        0 |       15.43 |    556.291  |    511.064  |    558.765  |         5644.75 |     2.1317  |     1.5966      |
| 2024-08-26 | 5639.66 | 5651.62 | 5602.34 | 5616.84 | 2.93857e+09 |    5625.8  |        1 |       16.15 |    555.529  |    510.38   |    557.746  |         5637    |     2.1335  |     1.60036     |
| 2024-08-23 | 5602.49 | 5641.82 | 5585.16 | 5634.61 | 3.29194e+09 |    5616.84 |        0 |       15.86 |    556.856  |    511.638  |    559.329  |         5652.5  |     2.1353  |     1.60411     |
| 2024-08-22 | 5637.77 | 5643.22 | 5560.95 | 5570.64 | 2.98153e+09 |    5634.61 |        1 |       17.55 |    551.002  |    506.162  |    553.352  |         5594    |     2.13709 |     1.60787     |
| 2024-08-21 | 5603.09 | 5632.68 | 5591.57 | 5620.85 | 3.11967e+09 |    5570.64 |        0 |       16.27 |    555.36   |    510.291  |    558.072  |         5641.5  |     2.13889 |     1.61162     |
| 2024-08-20 | 5602.88 | 5620.51 | 5585.5  | 5597.12 | 2.99442e+09 |    5620.85 |        1 |       15.88 |    553.458  |    508.509  |    555.905  |         5619.75 |     2.14069 |     1.61538     |
| 2024-08-19 | 5557.23 | 5608.3  | 5550.74 | 5608.25 | 3.22205e+09 |    5597.12 |        0 |       14.65 |    554.36   |    509.351  |    556.736  |         5630    |     2.14249 |     1.61913     |
| 2024-08-16 | 5530.5  | 5561.98 | 5525.17 | 5554.25 | 3.35769e+09 |    5608.25 |        1 |       14.8  |    549.109  |    504.498  |    551.61   |         5578.25 |     2.14429 |     1.62289     |
| 2024-08-15 | 5501.13 | 5546.23 | 5501.13 | 5543.22 | 3.72331e+09 |    5554.25 |        1 |       15.23 |    547.881  |    503.439  |    550.363  |         5567.5  |     2.14609 |     1.62664     |
| 2024-08-14 | 5442.36 | 5463.22 | 5415.91 | 5455.21 | 3.38005e+09 |    5543.22 |        1 |       16.19 |    538.649  |    494.942  |    541.101  |         5477    |     2.14788 |     1.6304      |
| 2024-08-13 | 5376.98 | 5436.5  | 5376.98 | 5434.43 | 3.64898e+09 |    5455.21 |        1 |       18.12 |    536.955  |    493.367  |    539.34   |         5459    |     2.14968 |     1.63415     |
| 2024-08-12 | 5351.88 | 5371.2  | 5324.37 | 5344.39 | 3.36016e+09 |    5434.43 |        1 |       20.71 |    528.267  |    485.307  |    530.513  |         5369.75 |     2.15148 |     1.63791     |
| 2024-08-09 | 5314.66 | 5358.67 | 5300.84 | 5344.16 | 3.5164e+09  |    5344.39 |        1 |       20.37 |    527.99   |    485.059  |    530.256  |         5370.25 |     2.15328 |     1.64166     |
| 2024-08-08 | 5252.57 | 5328.03 | 5233.85 | 5319.31 | 4.01683e+09 |    5344.16 |        1 |       23.79 |    525.671  |    482.989  |    528      |         5348.25 |     2.15508 |     1.64542     |
| 2024-08-07 | 5293.13 | 5330.64 | 5195.54 | 5199.5  | 4.55826e+09 |    5319.31 |        1 |       27.85 |    513.794  |    471.977  |    516.046  |         5227.5  |     2.15688 |     1.64917     |
| 2024-08-06 | 5206.42 | 5312.34 | 5193.56 | 5240.03 | 4.69019e+09 |    5199.5  |        0 |       27.71 |    517.251  |    475.275  |    519.638  |         5266.25 |     2.15867 |     1.65292     |
| 2024-08-05 | 5151.14 | 5250.89 | 5119.26 | 5186.33 | 5.33325e+09 |    5240.03 |        1 |       38.57 |    512.526  |    470.581  |    514.749  |         5217.5  |     2.16047 |     1.65668     |
| 2024-08-02 | 5376.63 | 5383.89 | 5302.03 | 5346.56 | 5.15645e+09 |    5186.33 |        0 |       23.39 |    527.9    |    485.148  |    530.177  |         5376    |     2.16227 |     1.66043     |
| 2024-08-01 | 5537.84 | 5566.16 | 5410.42 | 5446.68 | 4.70362e+09 |    5346.56 |        0 |       18.59 |    537.916  |    494.18   |    540.349  |         5480.25 |     2.16407 |     1.66419     |
| 2024-07-31 | 5505.59 | 5551.51 | 5493.75 | 5522.3  | 4.54691e+09 |    5446.68 |        0 |       16.36 |    545.642  |    501.012  |    547.543  |         5558    |     2.17335 |     1.68165     |
| 2024-07-30 | 5478.73 | 5489.46 | 5401.7  | 5436.44 | 3.77774e+09 |    5522.3  |        1 |       17.69 |    536.915  |    493.239  |    539.132  |         5472.5  |     2.18262 |     1.69912     |
| 2024-07-29 | 5476.55 | 5487.74 | 5444.44 | 5463.54 | 3.37997e+09 |    5436.44 |        0 |       16.6  |    539.649  |    495.833  |    542.051  |         5503    |     2.1919  |     1.71658     |
| 2024-07-26 | 5433.67 | 5488.32 | 5430.7  | 5459.1  | 3.63877e+09 |    5463.54 |        1 |       16.39 |    539.332  |    495.467  |    541.675  |         5499    |     2.20118 |     1.73405     |
| 2024-07-25 | 5428.7  | 5491.59 | 5390.95 | 5399.22 | 4.59212e+09 |    5459.1  |        1 |       18.46 |    533.359  |    489.971  |    535.688  |         5441.25 |     2.21046 |     1.75151     |
| 2024-07-24 | 5505.84 | 5508.04 | 5419.98 | 5427.13 | 3.94555e+09 |    5399.22 |        0 |       18.04 |    536.152  |    492.456  |    538.528  |         5472    |     2.21974 |     1.76897     |
| 2024-07-23 | 5565.3  | 5585.34 | 5550.9  | 5555.74 | 3.50021e+09 |    5427.13 |        0 |       14.72 |    548.584  |    503.993  |    550.967  |         5599.25 |     2.22902 |     1.78644     |
| 2024-07-22 | 5544.54 | 5570.36 | 5529.04 | 5564.41 | 3.37518e+09 |    5555.74 |        0 |       14.91 |    549.446  |    504.835  |    551.887  |         5610.75 |     2.23829 |     1.8039      |
| 2024-07-19 | 5543.37 | 5557.5  | 5497.04 | 5505    | 3.76057e+09 |    5564.41 |        1 |       16.52 |    543.839  |    499.646  |    546.217  |         5553.75 |     2.24757 |     1.82137     |
| 2024-07-18 | 5608.56 | 5614.05 | 5522.81 | 5544.59 | 4.00751e+09 |    5505    |        0 |       15.93 |    547.475  |    503.003  |    549.799  |         5594.5  |     2.25685 |     1.83883     |
| 2024-07-17 | 5610.07 | 5622.49 | 5584.81 | 5588.27 | 4.24645e+09 |    5544.59 |        0 |       14.48 |    551.715  |    506.815  |    554.183  |         5639    |     2.26613 |     1.85629     |
| 2024-07-16 | 5644.09 | 5669.67 | 5639.02 | 5667.2  | 4.04176e+09 |    5588.27 |        0 |       13.19 |    559.56   |    513.995  |    562.03   |         5717.25 |     2.27541 |     1.87376     |
| 2024-07-15 | 5638.16 | 5666.94 | 5614.75 | 5631.22 | 3.62047e+09 |    5667.2  |        1 |       13.12 |    556.262  |    511.093  |    558.715  |         5683    |     2.28468 |     1.89122     |
| 2024-07-12 | 5590.76 | 5655.56 | 5590.44 | 5615.35 | 3.70028e+09 |    5631.22 |        1 |       12.46 |    554.736  |    509.549  |    557.162  |         5664.75 |     2.29396 |     1.90868     |
| 2024-07-11 | 5635.21 | 5642.45 | 5576.53 | 5584.54 | 4.02095e+09 |    5615.35 |        1 |       12.92 |    551.259  |    506.419  |    553.619  |         5639.75 |     2.30324 |     1.92615     |
| 2024-07-10 | 5591.26 | 5635.39 | 5586.44 | 5633.91 | 3.3361e+09  |    5584.54 |        0 |       12.85 |    556.054  |    510.796  |    558.359  |         5688    |     2.31252 |     1.94361     |
| 2024-07-09 | 5584.24 | 5590.75 | 5574.57 | 5576.98 | 3.23292e+09 |    5633.91 |        1 |       12.51 |    550.605  |    505.924  |    553.095  |         5631.25 |     2.3218  |     1.96108     |
| 2024-07-08 | 5572.75 | 5583.11 | 5562.51 | 5572.85 | 3.18567e+09 |    5576.98 |        1 |       12.37 |    550.07   |    505.37   |    552.58   |         5625.25 |     2.33107 |     1.97854     |
| 2024-07-05 | 5537.91 | 5570.33 | 5531.63 | 5567.19 | 3.25308e+09 |    5572.85 |        1 |       12.48 |    549.436  |    504.884  |    551.937  |         5621.5  |     2.34035 |     1.996       |
| 2024-07-03 | 5507.44 | 5539.27 | 5507.42 | 5537.02 | 2.17947e+09 |    5567.19 |        1 |       12.09 |    546.286  |    501.884  |    548.543  |         5590.25 |     2.34963 |     2.01347     |
| 2024-07-02 | 5461.84 | 5509.69 | 5458.43 | 5509.01 | 3.32995e+09 |    5537.02 |        1 |       12.03 |    543.859  |    499.626  |    546.148  |         5568.75 |     2.35891 |     2.03093     |
| 2024-07-01 | 5471.08 | 5479.55 | 5446.53 | 5475.09 | 3.48876e+09 |    5509.01 |        1 |       12.22 |    540.224  |    496.408  |    542.685  |         5533.75 |     2.36819 |     2.0484      |
| 2024-06-28 | 5488.48 | 5523.64 | 5451.12 | 5460.48 | 7.19922e+09 |    5475.09 |        1 |       12.44 |    539.114  |    495.269  |    541.517  |         5521.5  |     2.36813 |     2.04595     |
| 2024-06-27 | 5473.59 | 5490.81 | 5467.54 | 5482.87 | 3.58953e+09 |    5460.48 |        0 |       12.24 |    541.244  |    497.186  |    543.585  |         5546    |     2.36807 |     2.04351     |
| 2024-06-26 | 5460.71 | 5483.14 | 5451.87 | 5477.9  | 3.56392e+09 |    5482.87 |        1 |       12.55 |    540.392  |    496.416  |    542.793  |         5543.5  |     2.36802 |     2.04107     |
